gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,adj_p_value,neg_log10_pval,dataset,description,n_ALS,n_Control,significant
GENE_00043,0.1617984603224062,0.7340610939192755,0.3470601623374117,606.5426884246933,542.1945927330194,0.9100683038919856,0.1342677934247142,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00044,2.023408394105082,0.0302437440541386,2.550562531173101,1779.2991187262485,437.6655300873417,0.8050296958245977,1.519364445928744,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00045,0.7862998632218415,0.3737136578365367,0.9273796336915214,1611.9873438827383,934.6774893216976,0.8083523230019777,0.4274610300212378,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00046,0.5799206929789303,0.48698435895076,0.7219963669956226,635.271277231557,424.9968353312113,0.821598317028461,0.3124849873078738,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00047,-1.1488541023439427,0.324912863983352,-1.033948143568963,756.8069846746987,1678.12642830919,0.8050296958245977,0.488233093683063,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00048,-0.0191303602088863,0.9872774004230204,-0.016250893778381,1269.1539763329438,1286.0952286695665,0.9953806421031935,0.0055608042235918,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00049,-0.1891687512316489,0.7291487583293232,-0.3539821265807096,1051.929835896838,1199.3121723408326,0.907432329006974,0.1371838594311595,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00050,-1.5458124219784235,0.1250429063449542,-1.7043289057996172,503.0100283966566,1468.6305237328845,0.8050296958245977,0.9029409406597956,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00051,0.3601648635710699,0.7122992723121311,0.3760181902424867,852.5500047877028,664.2008604160068,0.9009603747939932,0.1473374993322347,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00052,0.5020646638748637,0.6396824415382332,0.4819739994401277,1004.2828637448912,709.1196642080522,0.8718821683270281,0.1940355699447959,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00053,-2.0828221748564726,0.0265654481334972,-2.6951152501783646,311.78990787861926,1320.8515311088688,0.8050296958245977,1.575682853563261,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00054,0.5840912036910126,0.4643221577785248,0.7551357789584617,662.5552230293108,441.9703237003238,0.8151723275606124,0.3331805910025041,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00055,0.1637085409418671,0.801748714379728,0.256256264319824,634.1797345355023,566.1495656903152,0.9311831758184994,0.0959617277989452,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00056,0.9454042539843152,0.2770255593243741,1.125383592012291,1811.4112200256911,940.636907413388,0.8050296958245977,0.5574801595945893,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00057,-0.7574212886245604,0.3962443014354478,-0.8795280690552175,413.32934904790096,698.7193512060935,0.8083523230019777,0.4020369705103073,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00058,0.0546399549588852,0.9334182001567394,0.0848834522142588,766.2527135986934,737.7747033058919,0.9819253104952024,0.0299237353229634,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00059,0.5177365966889391,0.501988627321413,0.6894749553011443,759.9527986736434,530.801783288018,0.8232670170723111,0.2993061217942288,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00060,-0.4914527114675484,0.6383694972511677,-0.4860983602785255,623.6313321629598,876.738209756336,0.8718821683270281,0.1949278727412647,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00061,0.7600551682977746,0.3997770022404499,0.8655924447949077,1333.2719931951356,787.2621145443925,0.8083523230019777,0.3981821929276184,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00062,1.5770548420353063,0.1258299898738227,1.6862517109984545,1924.97493266952,645.1850064043246,0.8050296958245977,0.9002158383462997,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00063,0.2778365591253552,0.734693899970462,0.3451896371103073,746.6444670361491,615.8525059537175,0.910401363036508,0.133893566008578,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00064,-0.4659185175165425,0.5593608313594285,-0.5986029302230387,1894.281641042881,2616.375053015494,0.8399167889162094,0.2523079479037636,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00065,-0.5356747362495771,0.4909237796224261,-0.7081229663537519,418.0179779980897,605.9672091509083,0.821598317028461,0.3089859308076955,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00066,-0.6124516661282491,0.3178964122023825,-1.052356380993135,420.0816255773655,642.2439298820491,0.8050296958245977,0.4977143735306507,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00067,-2.7224153276166025,0.05456252024273,-2.2353853481155164,231.3000913868474,1526.5269594705585,0.8050296958245977,1.263105577826794,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00068,-1.6653392534614384,0.1594558735321677,-1.5279581981209298,758.710803020427,2406.5413935243173,0.8050296958245977,0.797359478957057,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00069,1.0657619365736657,0.2768061439525284,1.1495002319570715,768.0298628144292,366.9034501307586,0.8050296958245977,0.5578242745654695,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00070,1.3721417692194415,0.251536722534848,1.224285117665755,1381.0257105301453,533.514138555841,0.8050296958245977,0.5993986021388115,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00071,-1.7172157826284946,0.2983270865794317,-1.110403772706699,413.5526175335172,1359.7661748409691,0.8050296958245977,0.5253073131215801,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00072,0.4484892922696185,0.4026192074100542,0.8641753214304797,831.121909426485,609.0542825984725,0.8083523230019777,0.3951055104378747,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00073,-0.1200302626382958,0.8856312440577181,-0.1464471630494323,523.3700772747353,568.7764397698877,0.9662622318394488,0.0527470704462883,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00074,-0.9251577134024632,0.2284153956495717,-1.2728093377738263,419.04300966939934,795.7173410895396,0.8050296958245977,0.641274627132336,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00075,0.2502976223644398,0.7177810058141142,0.3686036082394613,477.7850397399478,401.6848526114787,0.9045468968171828,0.144008038311587,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00076,0.1380347550485855,0.8852612138309013,0.146742599342829,1182.2306628663505,1074.3594729849112,0.9662622318394488,0.0529285632153911,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00077,0.9293239065960172,0.2883934480594298,1.1086649410643814,1266.1442131964668,664.8578530600117,0.8050296958245977,0.5400146104711867,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00078,-0.6627696888812958,0.4016362577789719,-0.8693331957544814,919.553789070946,1455.763059590091,0.8083523230019777,0.3961670880877611,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00079,0.4640170251686389,0.653911168210411,0.4588349842922859,946.084415794554,685.8779571010579,0.8779305874288409,0.1844812452175467,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00080,-2.060476540828918,0.2022000902884171,-1.3875352048717868,428.8847015384165,1788.9812928814529,0.8050296958245977,0.6942186548194361,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00081,0.7499647059471368,0.3436145634177426,0.996405950131155,893.1211700999825,531.0660168471318,0.8050296958245977,0.4639284377455417,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00082,-1.259336497431767,0.383555429458331,-0.9109434320897604,637.0760498082333,1525.0684579167353,0.8083523230019777,0.4161718651742642,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00083,-0.013358195385781,0.9861901071941968,-0.017583119851173,1302.295872251112,1314.4100816586815,0.9953806421031935,0.006039358337552,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00084,-0.0802774608917304,0.922967013659719,-0.0982379029307742,1060.182373158221,1120.8474367491765,0.9777934217568474,0.0348138201458724,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00085,0.0609200203274623,0.9547500627435216,0.0576649693987591,646.4542980926283,619.7250823342749,0.9879719804899512,0.0201103044140168,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00086,0.4762850839450882,0.5037627100550376,0.6852732464117698,759.6343918008802,546.0451098106856,0.8235125160987742,0.2977739833577669,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00087,-0.5353179154775922,0.4480146699337001,-0.783484507074344,409.1888061004737,593.0215754826711,0.8116279343299247,0.3487077650934932,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00088,-1.423325290665791,0.2129029803938874,-1.3458112097509929,413.928778868716,1110.1693381389969,0.8050296958245977,0.6718182589019343,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00089,-1.0629009908348246,0.5093662634286713,-0.689297486138514,1288.3415817249827,2691.5106629832108,0.8252348364045526,0.2929698228038161,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00090,0.0580171382073792,0.9433240774524922,0.0724926958616272,830.6110427928272,797.87122344181,0.9849306018877416,0.0253390804650139,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00091,-0.6576924328687892,0.57193217633056,-0.5810592681750039,1067.7982463176288,1684.512947798136,0.8480607596835114,0.2426554697940847,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00092,0.1018006488057378,0.8901575677100922,0.140365329348782,700.2136244838047,652.507500155032,0.9674508127096384,0.0505331116358066,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00093,0.318397083574822,0.6503645374603548,0.4620135718134304,931.109411929249,746.7128824940391,0.8768194748520501,0.1868431476187331,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00094,0.2362711936772932,0.7081194805519573,0.3842373012557603,1507.1779486826094,1279.498599868409,0.8993771125399741,0.1498934578942681,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00095,0.5184391824755161,0.3565458159075334,0.9580245428690332,996.4057237045232,695.617451188938,0.8050296958245977,0.4478846556652537,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00096,-2.0147312216049107,0.1091118991201023,-1.792902177400204,275.3495325637157,1112.7020148536349,0.8050296958245977,0.9621278851549344,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00097,-0.0273538622336282,0.964809490605187,-0.0449230049576273,1023.8727298208588,1043.4708205565043,0.9921264994145238,0.0155584331297216,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00098,0.359897726476601,0.7839705263634783,0.280223323059226,835.5377300557622,651.0675571660881,0.925288368267201,0.1057002644562689,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00099,-0.412652515311376,0.5684055629310305,-0.5841190188582425,446.8096692462672,594.7621844249468,0.8451826281051301,0.2453416803250967,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00100,0.8857948843197115,0.4296440727017818,0.8247011670569756,902.9482218169968,488.6658804971129,0.8109443523709737,0.3668911752846666,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00101,-0.4134185812598581,0.5167190142132123,-0.6660860363991733,481.2073929854105,640.8902796123208,0.8263384872462423,0.2867455570029363,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00102,-0.4613720622352861,0.6175528760345996,-0.5117361341086143,549.8620177574709,757.0778695070967,0.8625040168081001,0.2093258513688262,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00103,1.0567472675588552,0.1122651433062482,1.694865501363919,998.335282546122,479.9144146893468,0.8050296958245977,0.9497550649280864,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00104,-0.8393089315107218,0.3035898638254002,-1.067191856188064,514.5472397002461,920.624263549535,0.8050296958245977,0.5177127326388209,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00105,-0.0726225721000199,0.92250517175976,-0.0991679208293459,606.7160733818146,638.0387759335252,0.9777934217568474,0.0350311904150488,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00106,0.0537746952006331,0.9631965390764444,0.0468721138340903,1081.3703928546836,1041.8055781928854,0.9911468811241454,0.0162850865749371,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00107,0.9960595826499116,0.4779333420720266,0.7350961807615127,1629.1566035018432,816.8061917708144,0.8185226337752144,0.3206326707288593,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00108,-2.167618265693978,0.3064261157027992,-1.0908971652895516,585.1286437051361,2628.8722113387435,0.8050296958245977,0.5136742239536436,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00109,0.0181847089051638,0.9700627914821132,0.0381354261521706,666.3466009124554,658.0002276194613,0.9921264994145238,0.0132001532475804,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00110,1.230947284878628,0.059099497398598,2.1397625683807577,1805.6531774142088,769.2761721128171,0.8050296958245977,1.228416212484965,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00111,0.0006871630552219,0.9991959510793468,0.0010236539318302,368.01312610656464,367.8378813034187,0.9995540267792428,0.0003493344692491,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00112,1.1894665672115183,0.1732608839928189,1.4487011452509202,1051.66424357673,461.11791205932855,0.8050296958245977,0.7612994741213381,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00113,-1.6150254150554186,0.3865538252299683,-0.9141626791142308,531.0302017299013,1626.635759487659,0.8083523230019777,0.412790024713819,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00114,1.1562924744576248,0.1874088393787572,1.4192984860482127,1129.3253568925877,506.6876990238088,0.8050296958245977,0.7272099289077756,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00115,-0.530495921294607,0.4539645114538738,-0.7722743771564883,446.0751514393615,644.3223800266309,0.8132441518808838,0.342978096663096,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00116,-0.8912649845528392,0.2396448420119083,-1.2431661611624396,547.176597785472,1014.9041051861592,0.8050296958245977,0.6204319140949889,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00117,1.2770852907313657,0.4280151461550422,0.8329625120723869,1115.5344460106965,460.3010924789103,0.8109443523709737,0.3685408623532538,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00118,0.3884636240562495,0.4664487450155308,0.7461298043232523,1133.539160280916,865.9589899234849,0.8154774776256377,0.3311960710597521,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00119,-0.9177886524769006,0.3187504459736267,-1.040204127948017,465.0498092520436,878.5801454409282,0.8050296958245977,0.4965491989226953,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00120,-0.691814799485322,0.5120753646760603,-0.6745914975232701,643.007676076517,1038.6594183434654,0.8253814104292241,0.2906661170431677,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00121,-1.060287395445746,0.2605989706487824,-1.1707014987922368,393.07106727982296,819.6895303433256,0.8050296958245977,0.5840273040587244,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00122,1.9259986809078025,0.0877295887662496,1.936900625786106,1834.024115405694,482.638171879076,0.8050296958245977,1.0568539063985,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00123,0.5706179607846106,0.5742977426922626,0.5802100577899695,1038.9965295469551,699.585782221726,0.8498042951942331,0.2408628907329741,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00124,-0.962498286349732,0.1944425300140778,-1.3547951115104016,332.3217696147796,647.5892737732535,0.8050296958245977,0.7112087366820217,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00125,0.5772583271519949,0.446261488128472,0.7857003060990039,1209.7228394404494,810.800127734452,0.8114776465917056,0.3504105906745218,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00126,0.7432042166979649,0.290598442585717,1.1099699691020546,544.7856558880043,325.46096067411304,0.8050296958245977,0.5367067175611963,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00127,0.120750197613552,0.8659493049170852,0.1715841992231659,922.6854032289704,848.6023277426658,0.9564273303700964,0.06250753204641,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
GENE_00128,-1.3362328146618865,0.396043297094394,-0.8916138924185726,1080.222463198548,2727.466107468665,0.8083523230019777,0.4022573326065793,GSE76253,Frontal cortex - ALS vs controls,9.0,9.0,False
