Gene_Symbol,mRNA_logFC,mRNA_adjPval
CASP9,-0.07888838,0.400033477
KRT18P55,0.240043234,0.400218541
ASPN,-0.301763969,0.40024024
UBFD1,0.086060535,0.40024024
CLEC4F,-0.478176433,0.400452601
MIR219A2,0.426416194,0.400569526
C19orf81,0.184108192,0.400569526
CMPK2,-0.118021029,0.400569526
EID3,-0.092586671,0.4007173
KCTD18,0.094050892,0.4007173
DUSP12,0.083187724,0.400722844
FAM72C,-0.142506154,0.400722844
NUDT10,0.14199824,0.400722844
GRM7,-0.158851133,0.400740192
TMEM136,0.109583847,0.400750888
HADHA,0.109654426,0.400806838
CALHM2,-0.160101936,0.400806838
COX17,0.123133463,0.400919874
SNORD6,0.225884529,0.400919874
PTPRS,-0.091762135,0.401003027
NETO1,0.180125109,0.401052168
SNORD13E,0.197352294,0.401178114
CACNA1I,-0.196272313,0.401205547
FAM66E,-0.362072918,0.401268558
SEMA3B,0.348692879,0.401282232
HPR,-0.317093132,0.401358272
PLBD1,0.301552202,0.401358272
HYOU1,0.107756559,0.401358272
TTC9,0.149190368,0.401358272
ZNF439,0.085546402,0.401378234
GYG2P1,0.746825668,0.401606947
ADAM11,-0.19202355,0.401606947
POLR3D,0.080911206,0.401637926
CLPB,0.071309321,0.401704714
RPS10,0.151126545,0.401704714
TRAK1,-0.062714271,0.401732241
LYPLA2,-0.096564091,0.401856549
FAM131B,0.10273684,0.402071285
PAPD7,-0.075736763,0.402101203
FBLN2,-0.209044122,0.402126427
NPHP3,-0.149052764,0.402126427
VLDLR,0.119955077,0.402126427
MIR1908,-0.291625294,0.402126427
ATG101,0.123964621,0.402177546
PSMD7,0.114895832,0.402213403
TNPO3,0.058056661,0.40241024
MRPL42P5,-0.174388249,0.402482464
MIR595,-0.305553423,0.40261213
PHTF1,-0.10164837,0.402693368
TUG1,0.070265987,0.402693368
TTC27,0.114470781,0.402693368
SNAP23,0.151226186,0.402730713
FAM24B-CUZD1,-0.181977198,0.402730713
GADD45B,-0.376225379,0.402732366
SLC25A4,0.145296574,0.402809184
C2orf76,0.104422734,0.40287596
SDR39U1,-0.066782276,0.402969259
CLEC2B,-0.271526222,0.403023595
ZNF610,0.082695148,0.403407592
LOC101929532,0.262683183,0.403456529
SLC16A3,-0.322786848,0.403888157
EXOC4,0.046933445,0.404035209
NTPCR,0.081205652,0.404071487
FRK,0.246294411,0.404083156
OSBP,0.06655837,0.40418987
ENO1,-0.078639542,0.404213134
SCRT1,-0.219008489,0.404516368
ZSWIM7,-0.103206071,0.404587544
TOPBP1,0.07911515,0.404587544
CDH18,0.162473074,0.404629104
LINC00426,-0.22612916,0.40464305
TSR2,0.096991986,0.404806459
PLA2G5,-0.231629175,0.404900207
SNHG10,-0.191000505,0.405028329
LINC01415,0.153330415,0.405091197
TBRG4,-0.084568558,0.405091197
CYGB,-0.166938592,0.40527855
SNX33,-0.141890229,0.405325416
AFAP1L1,-0.19268767,0.405325416
LINC01355,0.133546541,0.405325416
SLC1A1,0.130212551,0.405325416
LRRC57,0.091236594,0.405647778
FAM229A,-0.189143485,0.405699242
MIR3167,-0.234314288,0.405797787
ARMC5,-0.110965025,0.405806601
SFXN1,0.080144896,0.405984807
ZNF730,-0.193422553,0.405984807
VDAC3,0.12497411,0.405984807
CENPBD1P1,0.094239371,0.405992684
PCYOX1L,-0.16779582,0.405992684
EARS2,0.08097414,0.406034147
ITGB7,-0.212607789,0.406088793
NPAP1,-0.265150581,0.406114668
CNOT1,0.05851299,0.406114668
TRPM6,0.350269596,0.406135226
LRRIQ1,0.214336457,0.406135226
BMP4,0.250199472,0.406135226
LSM4,0.105016346,0.406135226
KCND3,-0.132753684,0.40656955
LOC101928134,-0.262551145,0.406750402
ASAH1,0.113025796,0.406780604
MIR1909,-0.153744411,0.406806764
TYMSOS,0.381689993,0.406806764
LOC105371880,-0.364142964,0.406806764
CTSO,-0.154625338,0.406828874
LOC100506497,-0.21472858,0.406828874
UFSP2,0.10432571,0.406931031
ZNF582,0.082834418,0.406931031
ITSN1,0.072392244,0.406931031
NT5C1A,-0.147664604,0.407055253
OLFML3,0.281077602,0.407115301
DDX25,-0.13594834,0.407144213
IMPG1,0.25618122,0.407226494
C2orf27A,0.09944958,0.407242369
CHRNA10,-0.293337746,0.407299926
VLDLR-AS1,-0.133691615,0.407299926
SH3BP4,0.22606608,0.407326996
PRELID1,0.092133569,0.407326996
FAM161A,0.0782242,0.407326996
RINL,0.102837795,0.407326996
GPR26,0.264038908,0.407326996
CLIP4,0.081036512,0.407392814
B3GNT10,-0.161111156,0.407392814
WWTR1,0.224074288,0.407392814
SYS1,0.08079084,0.407488733
ADNP-AS1,-0.160331465,0.407492269
RUVBL1,-0.062592566,0.407492269
CCNI2,0.292808385,0.407592143
CHTOP,0.07737084,0.40761707
ZMIZ1,-0.093782815,0.4076282
ACSF3,-0.107590047,0.407640399
MTHFSD,-0.106849591,0.407749274
TMEM206,0.256494467,0.407749274
DOPEY2,-0.116984747,0.407749274
ILF2,0.081205749,0.407749274
ACTB,0.107263079,0.407749274
LOC100507487,0.202968618,0.407798142
PCDHAC2,0.132356235,0.407803722
LBHD1,-0.087533755,0.407816463
C19orf48,-0.166222234,0.407816463
C2orf66,-0.305468695,0.407930093
LINC01736,0.347565645,0.407930093
RORA-AS1,0.297007663,0.407968966
THEGL,-0.265045154,0.407983046
KCNA5,-0.211951591,0.408006608
SCARNA6,-0.28436744,0.408006608
LOC389906,-0.137584129,0.408009985
CCDC97,-0.107957068,0.408021299
RRP1,-0.102920023,0.408272931
CHML,0.188765513,0.40839934
GLIPR2,0.301393205,0.40839934
RELT,-0.16780702,0.408548062
TAS2R31,0.140763464,0.408622561
LOC100507437,-0.163493282,0.408676748
TGFB2,0.150589859,0.408676748
MIR1179,0.250538239,0.408676748
ELN,-0.197230046,0.408695653
MRM2,0.075594399,0.408695653
MRPL24,0.100107501,0.408695653
DDX43,0.384203493,0.408700331
YIPF1,0.074927843,0.408780005
MPV17L2,-0.129470332,0.408780005
FAM95C,-0.327038394,0.408780005
SOX5,0.099861803,0.408885328
SNORA14B,-0.150010726,0.40891922
PSMC3,0.104481,0.409118501
SDC4,0.193890621,0.409118501
NRBP2,-0.18247089,0.409188982
ARSI,-0.24696472,0.409311223
SERTAD4-AS1,0.244297796,0.409425802
POM121,-0.09553459,0.409784678
NEXMIF,0.145838459,0.409784678
C10orf143,-0.146243604,0.409784678
PSMD2,0.084633267,0.409913258
SLC11A1,-0.425597563,0.409913258
PTGDR,-0.376267426,0.409913258
FAM45A,0.067806197,0.410342966
SIL1,-0.075959511,0.410342966
RPPH1,-0.249083179,0.410418084
OSR1,0.438686926,0.410418084
ANKRD27,-0.055211084,0.410418084
LINC02293,-0.206635632,0.410418084
ENPEP,-0.234932813,0.410568195
LINC01164,-0.342398979,0.410568195
NTM-AS1,0.348750453,0.410568195
DOLK,-0.135475856,0.410848534
DAGLB,-0.097460557,0.410848534
GOLT1B,0.13838089,0.410897538
RGS4,0.242805363,0.410906498
TSPAN19,0.200457342,0.410906498
HSD11B1,0.352557563,0.411019263
FGF7P3,0.190243081,0.411019263
SAFB,0.071721056,0.411143433
MIR5006,0.113567447,0.41154067
GPN3,0.115450579,0.411549452
MYO1E,0.28820383,0.411549452
KRBA2,0.114839067,0.41182165
PTGES2,-0.119458535,0.411885223
WDR31,0.123238019,0.411899575
CD93,-0.348703712,0.411953822
HS3ST4,0.162145666,0.411954134
LOC101927415,-0.182706505,0.412009897
SYDE1,-0.20235946,0.412145863
LINC00377,-0.198768646,0.412145863
USP32P1,0.263400253,0.412299458
ZNF225,0.07643129,0.412314634
JPH1,0.129304685,0.412427277
LDAH,0.088197668,0.412427277
DACT2,-0.250950031,0.412427277
POMP,0.108325738,0.412427277
BANK1,0.146514818,0.412572733
STK32A,-0.16856784,0.412609862
LINC00235,-0.213073284,0.41265389
FLJ37201,0.164580415,0.412803255
CEP170P1,0.250344582,0.412934632
BOK-AS1,0.413124882,0.412934632
PMF1,-0.090256891,0.412964734
MIR3943,-0.229530623,0.413171892
ZNF702P,0.219372899,0.413581576
RPLP0,0.151353827,0.413622014
ADAMTSL3,0.195192717,0.413622014
SENP8,0.11220378,0.413718921
THRB,0.166543229,0.413805645
RRN3P3,-0.096368712,0.413831336
LINC01622,0.346414458,0.413847464
SYT16,0.174641492,0.413847464
EZH1,-0.062390491,0.413847464
SMYD5,-0.076590931,0.413950423
MIR597,0.181900569,0.413950423
YES1,0.132785614,0.413961304
C8orf44,-0.09259283,0.414186751
CCDC163,0.224428059,0.414186751
ETAA1,0.115605498,0.414210243
LOC100289361,-0.179008611,0.414244662
ABI1,0.085221256,0.414320566
PDGFC,0.081214172,0.414320566
OGDHL,-0.155737053,0.414341683
C4orf45,-0.245167989,0.414361575
ZNF613,0.095664419,0.414361575
DDX11,-0.240839907,0.414651652
MAG,0.438988402,0.414651652
MAGEC3,-0.310919195,0.414655053
APOLD1,-0.265747461,0.414967888
MOCS1,-0.080195473,0.414967888
MMS22L,0.166285484,0.414967888
ADGRG5,-0.339981721,0.414967888
NEFH,-0.288668406,0.414967888
CCDC7,0.125338081,0.415012739
LINC02208,-0.232667556,0.415160894
PRKCB,0.177011086,0.415261686
LMO4,0.175217523,0.415329645
FAM13B,0.122847214,0.415534855
H2AFX,0.114823356,0.415621373
SUN2,0.199971467,0.415918105
SERP2,0.104107862,0.41609104
PPP1R3G,0.19605605,0.416150574
COL19A1,0.137972047,0.416341596
TEX30,0.128005405,0.416484242
EML6,-0.111574738,0.416484242
NEURL1B,0.161677302,0.416576902
ZFP92,-0.139432756,0.416693936
CFAP58-AS1,0.171889458,0.416693936
SLC38A10,-0.130893131,0.416696663
CKAP2L,0.325986171,0.416696663
SETBP1,-0.095095791,0.416714508
NEPRO,0.086348946,0.416714508
DUOX1,0.492885254,0.416714508
FLVCR1-AS1,0.253151039,0.416714508
ZNF876P,-0.123985792,0.416714508
RSAD2,-0.136451673,0.416752155
ELK3,-0.160253918,0.416752155
KCNQ5,0.183278127,0.416752155
LAMP5,0.263653127,0.416798219
HILS1,0.389002881,0.416838737
CD320,-0.10994877,0.417163563
RACK1,0.092794463,0.417234045
SENP1,-0.065459474,0.417463551
LOC283731,0.254534711,0.417488708
EFCAB13,0.230216752,0.417488708
C11orf49,-0.085368815,0.417488708
LOC101928446,-0.226201486,0.417488708
TSC22D2,0.069561256,0.417565014
PCDHGA4,-0.104037234,0.417647899
PCED1A,-0.099836557,0.417647899
PPIP5K1,-0.078459972,0.417647899
SLC26A9,0.41418895,0.417647899
USP30,0.065244824,0.417647899
NFYA,0.083144126,0.417660641
UNC50,0.070898761,0.417695924
SNHG15,-0.110112219,0.41771189
PRKRA,0.083112924,0.41771189
LOC101927314,0.151386101,0.41771189
CFAP53,0.183861709,0.41771189
SOX10,0.327613476,0.417755198
PARP11,0.07547208,0.417814017
DNASE1L1,-0.10715144,0.417814017
SRP68,0.078696364,0.417881265
PCBD2,-0.104011363,0.418008735
FAM19A2,0.214370246,0.418107065
MRRF,-0.064926187,0.418107065
TMPRSS3,-0.325706007,0.418127659
RAD54L,-0.247588517,0.41834487
CNTRL,-0.11640301,0.418390297
MID1,0.124371687,0.418463585
LOC102724623,0.181447077,0.418474244
MIR30C2,0.249865149,0.418480639
DNAH10,-0.166669482,0.418527184
FBXO21,0.082113657,0.418527184
ST6GALNAC5,0.219877726,0.418610968
AP2S1,0.129455715,0.418881045
ZNF890P,-0.228940654,0.41916111
RIMS3,0.176777221,0.41916111
MCM7,0.234974568,0.41916111
RXYLT1,0.09971249,0.41918127
DNAAF4-CCPG1,-0.074135586,0.419231693
PAQR9-AS1,-0.172276785,0.41932119
ATP1A1,0.14734026,0.419321543
HLA-DPB1,-0.252735355,0.419321543
PSMG2,0.069716237,0.41935425
PDE5A,-0.199487243,0.419374119
TMEM268,0.122923344,0.419441226
IGF2,0.505048388,0.419441226
RAPGEF3,-0.179539657,0.419441226
ARHGAP28,0.19270709,0.419441226
BET1L,-0.08198419,0.419441226
FZD10,-0.321095821,0.419726836
VASP,-0.146137493,0.419726836
BCKDHA,-0.09393154,0.419737903
CYSRT1,-0.22849131,0.419737903
SIK2,0.061083426,0.419737903
ADGRA3,0.134034888,0.419737903
PTPN7,-0.400339753,0.419737903
SNORA25,0.173959372,0.419737903
TOMM34,0.143758117,0.419814722
ZNF684,0.101491914,0.419814722
MAIP1,0.077614742,0.419814722
LDLR,-0.230469212,0.419814722
NUSAP1,0.343609902,0.419848471
SMIM19,0.092577623,0.419921
HS3ST2,0.223140691,0.419921
AMDHD1,-0.213392056,0.419962915
LOC644189,-0.188037584,0.420051954
LOC102546294,0.160553813,0.420124333
MIR548F3,0.289210982,0.420124333
PPHLN1,0.055910848,0.42012947
MIR4439,0.390778989,0.420651049
ABCB6,-0.101361111,0.420651049
LOC101927960,-0.227144267,0.420663009
SLC14A2-AS1,-0.260818066,0.420832303
TRMT10B,-0.095290213,0.420925412
SNX21,-0.078431929,0.420925412
RNF125,0.296630937,0.420936353
FAM106CP,0.270105074,0.421283997
ACIN1,-0.100588817,0.421404636
TTTY15,0.934948796,0.421404636
VPS4B,0.100320197,0.421494426
FOXD4L6,-0.248787771,0.421554832
DCBLD1,-0.088866378,0.421882435
RFC3,-0.130666556,0.421890746
PTPRCAP,-0.234412213,0.421890746
TMEM14A,0.123947046,0.421890746
WBP2NL,-0.16435336,0.421890746
SPDL1,0.153666148,0.421890746
DEPTOR,0.156007529,0.421890746
FAM204A,0.086798027,0.42204109
PDE4A,-0.154420018,0.42236157
LINC01137,0.237252886,0.42236157
XPO6,-0.066684406,0.42236157
DCST1-AS1,-0.211188323,0.42236157
NWD2,0.218758307,0.422370002
LMAN2L,0.129371454,0.422370002
STAMBP,0.128436246,0.422370002
CFC1,-0.21526856,0.422454603
SNORD139,0.129414645,0.42291841
CAMSAP3,-0.166777911,0.4229274
PDLIM4,-0.249291991,0.422965016
RDH10,-0.191912539,0.422965016
FIGNL1,0.079589843,0.422982971
ZNF662,-0.098861565,0.423068939
C17orf62,-0.166199622,0.423068939
GEMIN4,-0.08247529,0.423068939
LINC02389,0.181843086,0.423134719
WARS2,0.093802182,0.423259997
FMNL2,0.181270712,0.423321137
LOC102723703,0.197305893,0.423349368
INO80B,-0.09491402,0.423355013
SYNJ2-IT1,0.376562445,0.423569657
TTLL4,-0.147838697,0.423657032
ZNF555,0.063244855,0.423700789
MLLT6,-0.098966557,0.42370699
PCDHA9,-0.229563892,0.423827508
NTN4,0.12148247,0.424305054
HID1,-0.124799996,0.424529922
NBR2,-0.125517119,0.424529922
NARS2,0.080494619,0.424529922
TSPYL1,0.152391777,0.424529922
ABCA3,-0.110195196,0.424529922
BCAS1,0.381554196,0.42464253
HDAC5,0.097397016,0.424682492
RRP9,-0.093358345,0.424695622
TTC17,-0.057102348,0.424695622
STX5,-0.057677901,0.424809512
PDCD6IPP2,-0.133065565,0.424809512
GGT2,-0.290470598,0.42520186
RNF5,0.101938599,0.425341469
SPAG16,0.094476367,0.42534655
KIAA2013,0.091329146,0.42534655
SPESP1,-0.244119285,0.42534655
NPAS4,0.971031864,0.425424328
UBLCP1,0.125502723,0.425424328
ZNF114,0.217385094,0.425434671
MAVS,-0.126913214,0.425494575
LUZP1,0.13431094,0.425533476
ITGBL1,0.314715303,0.425549238
CGNL1,-0.148352679,0.425554594
LGALSL,0.134982204,0.425573998
TMC1,0.228510065,0.425573998
NPL,0.185637269,0.425905358
MIR3936,-0.144727032,0.426152061
GRM5,0.146696661,0.426152061
LRFN2,-0.181358735,0.426152061
ELMO2,0.057756226,0.426191682
DNM1L,0.114857622,0.426246251
PPFIA4,-0.16811404,0.426525039
BTN3A3,-0.099525318,0.426795132
CAPS2,0.106258747,0.426994826
TNFSF18,0.230209315,0.427076217
SH3PXD2A,0.181890234,0.427525202
ZNF540,0.099027957,0.427698445
HGF,0.250186414,0.427739778
LPAL2,-0.240349944,0.427847213
SOX11,-0.136613864,0.428002196
ZNF653,-0.108691862,0.428051514
FA2H,0.406616696,0.428051514
TAMM41,-0.09862586,0.428051514
TBC1D3P1-DHX40P1,-0.115273605,0.428058868
TCF7L1,-0.156126112,0.428225421
CD247,-0.221203162,0.429012326
MMP8,0.825458497,0.429118104
DAAM2,0.290723446,0.429128254
ZIC4,-0.245339959,0.429201384
BMP5,0.706736327,0.429211471
SLN,0.438493363,0.429232529
EZH2,-0.117944772,0.429339766
FCGBP,0.579741793,0.42942247
RAB11B,-0.090241969,0.429459744
MMP16,0.095749303,0.429621356
PYDC2,-0.281617588,0.429643378
LRAT,0.239667825,0.429643378
TLR6,0.205159112,0.429740547
HHIPL1,-0.111353062,0.429746213
SPATA6L,-0.125064544,0.429746213
VPS54,0.087594189,0.429746213
FAM238C,-0.231286836,0.429823999
CHUK,0.079104135,0.429913592
MIR648,-0.290899515,0.429913592
ZFAT,-0.067947843,0.430006538
ICAM3,-0.180597143,0.430086768
LINC01322,0.179703869,0.430146561
C6orf48,0.139521367,0.430178617
PRADC1,0.086848939,0.430273886
ZNF778,0.065660732,0.430305228
PPFIBP2,0.223198416,0.430305228
LDHA,0.124886176,0.430305228
TRAPPC13,0.106587036,0.430305228
GSTO1,0.122543284,0.430305228
HERC2P10,-0.258064233,0.43036372
TMEM86B,-0.165336153,0.430633472
CENPB,0.217085362,0.43070663
RPS18P9,0.124579118,0.43070663
PXYLP1,0.109135201,0.43070663
PNPLA5,-0.200356203,0.43070663
E2F5,0.110940259,0.431054969
EMG1,-0.072442441,0.431270273
MOBP,0.414127283,0.431407155
KRT83,0.347198982,0.431407155
CPPED1,0.184446444,0.43157688
SND1-IT1,-0.172379835,0.431640913
GOLM1,0.073571733,0.431813667
CLYBL,-0.09130539,0.431826934
PYGB,-0.095009027,0.431902891
SIM2,-0.302160766,0.431931335
EFL1P1,-0.151717966,0.431948438
SNX14,0.082634919,0.43199132
GTF2B,0.10280166,0.432013336
TUBA1A,0.212669838,0.432208205
DONSON,-0.116684414,0.432232321
LITAF,0.285662256,0.432232321
CDCA4,-0.118191688,0.432635217
GDPD1,0.110504295,0.432735158
PDCD11,-0.056741236,0.432735158
SP2-AS1,0.138159623,0.432735158
RNASEL,0.091838893,0.432760259
PROK2,0.382013697,0.432850694
RPS6KA4,-0.102816676,0.432960134
PACRG-AS1,0.396471279,0.433012705
HNRNPM,0.072949933,0.433012705
PRDM6,0.169727271,0.433058972
ABHD12,0.075069447,0.433065621
ZNF623,0.050480374,0.433065621
GXYLT2,0.118232553,0.433065621
CAPN8,-0.244854696,0.433148715
TUBB2A,-0.185190429,0.433259974
KNOP1,-0.139190009,0.433499141
ADRA2C,0.164507972,0.433768317
MIRLET7C,0.219732151,0.433837561
GOLGA2,-0.071460042,0.433988687
HEIH,0.080590053,0.433988687
PPP1R3E,-0.083665102,0.433988687
FAM117A,-0.11664086,0.434026971
TMEM243,0.101579199,0.434194824
PCDHGC4,-0.084048316,0.434263982
ENC1,0.215143306,0.434310025
ARMC12,-0.206721373,0.434399041
RFPL3S,-0.228407063,0.434465998
BCHE,0.182942648,0.434475192
CENPS,-0.086958997,0.434494286
SLFNL1,-0.326752951,0.434636828
AACSP1,-0.197859354,0.434735185
FPR1,-0.386305314,0.43478387
MKX,0.149515437,0.434786388
SOGA1,-0.115533455,0.43481135
KCNK4,-0.190173333,0.435050399
MFSD2A,-0.181960832,0.435066548
RAB24,-0.086637732,0.43512803
ACVRL1,-0.258934565,0.435140001
LAGE3,0.124320188,0.435490394
NADK,-0.072687251,0.435528557
TTYH2,0.309565635,0.435842522
PORCN,-0.107210667,0.435842522
NUDT14,-0.134554166,0.435842522
LOC100507002,0.156929872,0.435842522
SNORD116-18,0.162535437,0.436085653
RPS19,0.150184624,0.436085653
LOC100507250,0.249296829,0.436149363
WDR20,0.085376042,0.436305061
OGN,0.632269877,0.436313917
PLCD3,0.170339536,0.436369604
MFSD1,0.103993039,0.436554796
C3,0.359792906,0.436568062
AVL9,0.083351735,0.436693313
UHRF2,0.081163466,0.436693313
SNORA63C,-0.221615631,0.437097743
PMAIP1,-0.27863568,0.437122677
FFAR4,-0.22523919,0.437122677
MBD5,-0.05488277,0.437122677
TMEM150C,0.106873409,0.437122677
C1QL2,-0.18326729,0.437287898
C6,0.420299291,0.437422812
PHLPP1,0.17447745,0.437439573
AKR7A2,0.081339679,0.437439573
MIR193BHG,0.095846758,0.437439573
CBWD2,0.084347213,0.437439573
RABGEF1,-0.050789815,0.437439573
HPRT1,0.160477782,0.437439573
RHOB,0.125194106,0.437439573
MAN2B2,-0.089755752,0.437439573
PPARGC1B,-0.133201118,0.43753645
CSRNP1,-0.185625116,0.437540121
UBE2Q2L,-0.18979538,0.437541138
ATP6V1G1,0.094964138,0.43766481
PNPT1,0.099563644,0.437736461
UQCRC2,0.091322392,0.437736461
MLLT11,0.167032396,0.437736461
USP19,-0.071787659,0.437736461
EIF4E1B,-0.159659936,0.437736461
NPIPB2,-0.392321261,0.437736461
OAF,-0.157039405,0.437746059
PHYH,0.091261016,0.437748471
LY75,-0.207025265,0.43795539
KCNJ14,-0.143501231,0.437971573
TMED9,0.073225547,0.438188133
MIR5196,0.395777393,0.438188133
CABLES1,-0.161162719,0.438327922
MEDAG,-0.228426708,0.438530536
LINC02197,0.282679919,0.438530536
SSTR2,0.149767457,0.438853264
RFC5,0.065341821,0.438883608
C1QC,0.372312396,0.438903433
OLFML2B,-0.179797375,0.438903433
NOMO3,0.242054107,0.438967093
GPR143,-0.150062718,0.439064028
SNORA74B,-0.197260705,0.439240121
DIS3L,0.082567564,0.439240121
SNORD89,0.156533457,0.439272887
SEC22A,0.074805032,0.439272887
TPM3P9,0.163758603,0.439272887
KIF25-AS1,0.420712249,0.439272887
SNORD115-38,-0.258143229,0.439535958
GORASP2,0.067949717,0.439535958
PAK1,0.16897174,0.439535958
INCA1,-0.155372959,0.439535958
HSFX2,-0.160588676,0.439587419
KDM2B,-0.080995304,0.439587419
CLK4,0.103781565,0.439614844
SOD2-OT1,-0.164999994,0.439696026
SNTG1,0.12267121,0.439696026
CKS1B,0.150011663,0.439699486
BUD23,-0.067438255,0.439699486
VMAC,-0.189964348,0.439772585
NSMAF,-0.065253808,0.439797475
FAM27B,-0.243539318,0.439915174
CNMD,-0.192790538,0.439915174
C10orf88,0.083931418,0.440070858
SNORD114-21,0.240178157,0.44027151
LINC00870,-0.265583197,0.440318746
AHCY,0.076178332,0.440413852
KBTBD12,-0.115257176,0.440413852
RMI1,0.085912529,0.440413852
KLHL35,-0.164636026,0.440476615
ZNF697,0.151309418,0.44050877
GHET1,0.205130614,0.44050877
NPY2R,0.298086474,0.44050877
RASSF8-AS1,-0.090390827,0.44050877
BHLHA15,-0.250535472,0.44050877
MBTPS2,0.124746063,0.440546878
LINC01222,0.471325037,0.440546878
NUTM2B-AS1,-0.08234505,0.440546878
SMC5,0.089431036,0.440546878
ADCY9,-0.121114956,0.44059038
PPCS,0.088315453,0.440603452
NAALADL1,-0.239165032,0.440603452
VPS13C,0.084377012,0.440611994
TLK2,0.041613385,0.440632293
FAM46A,-0.226657181,0.440632366
MYADML2,-0.192845211,0.440653624
CFLAR,-0.128685272,0.440683127
LINC01372,-0.161125061,0.440683127
ALG8,0.064992153,0.44075112
N4BP3,-0.160407978,0.440793361
NLRP2,-0.371406462,0.440793361
NUDT11,0.174174309,0.440793361
PLPPR4,0.167941991,0.441007023
LRIG3,0.194479025,0.441007023
HPSE2,-0.199672121,0.441007023
AFAP1,-0.094514463,0.441113209
MGRN1,-0.105117056,0.441113209
KBTBD11-OT1,-0.18271178,0.441113209
ZNF43,0.110459064,0.441113209
WARS,-0.110969335,0.441227443
ZNF542P,0.091507696,0.441330253
RERG,0.179017017,0.44143458
SLC44A3-AS1,-0.234347364,0.441530047
RXRA,-0.121029614,0.441548564
MAPK8IP3,-0.118170085,0.441548564
SNHG6,0.13336277,0.441567472
RGS1,0.439543603,0.441626922
NHLRC2,0.080484159,0.441626922
MAFK,0.188455428,0.441626922
